1Kh7yeYiCZU5hJbk9DLvxmbvLJ6UuejQmg,0;
1Nza1F6fnxsLVjRFbYdhZRnaZE9xKaDqzC,93.49418339;
18EVt17J3wZeyi8wah8f4YubptKq7SVLm5,33.566876;
1JUnoN5EkWeEhV97SNheyQYuWjjXZTLDKa,32.02809181;
1LLJywSREK5E7oKWrc996He2xnsMJMwMrC,0;
18XnUAEty7AZtcjhhLVTzYi6kawXZXjwvY,0;
1Lg4j3nabRXHP7yBk3pC5BDMyW6fFPkgsv,1.62067854;
1EodsSTTupSrxZpoWMgQRUp1uwa3XUVC39,428.77357078;
13EFMN35VqVb9TpqG17y49QCj7Hc1ff5Vq,510.44587099;
1Pr44iykiUd55jG2MgK5smQKr9FhpTDqdT,34.55928523;
1NUAfkismpVDA4fPxFdsi58Guacyz5EW18,556.42194381;
1AgCLFrVLdaQwrhjVg8hYwK9TFPk27kKcV,0;
1D9ea7eM2GXQhWiZYdsFxMD7k7PBYwTMmy,0;
1G3AVoW6nRYNcLKAAseP8CJaxNpFHJPg3V,0;
1Gm8ou3YKb7jqgLj4KYqdWSHP2rW4uZ4Tz,0;
1EVuQPkrTUTtcp1H3mW6pC8tTYCeAzKFs1,0.053471;
1LhH8sPJYi2AmCpU13DS4rZKvcosT6iFU2,0;
15MgNqPxY2e3tk9465z6NS3PrGkNjpZRpm,148.526;
14Sw46hLkAdnJ7VKVwYDKzRyUtiXCHDAec,137.64252356;
12weSWPhxbFxo4kHP7C61zr7aCNkqG6LnN,1084.50829367;
1DRD2rUWde3BvLMTpkuDLp7FZ7ZwMiRy5h,690.81651581;
14P4QoWBSuC6xrMkvEVgzKY6AtDTHTzeMn,2604.14691899;
17QnK3UYcCkFrMDVCMCb2NDpPLjMYnKcG2,0;
1BJ2jWSH51dA3y1U8sLY4MhBVoUqVxy4X3,0;
1CvyJFVdGwdsrPYpEDmAaSxPTWQDY3UCP2,189.82731352;
1CTKtVz4Y6sGt94kL61J3zwRuZmmSwbmZi,0;
1CY3XsR5PkUCW7tQkfnzTFk7kX9NFXQcsW,0;
1DBhE6haugnjY4xrF8gwjmD2DfRCWzjYNE,2604.14691899;
1Dd5aJcT9hmjeoRAVynYRaArJWtL91PqGv,2604.14691899;
1GHr3zrd8BTQQ5PRYG3b5QNCkVtnNVJj5B,2604.14691899;
1GttU7ymi93FWe7vv7Di6CTUqirotYCTaw,2604.14691899;
1JPL2V32USGX1emHrifgtJ2TQ58jnxAaxN,2604.14691899;
1Jq9DmRZSAbdKhY32h4aMkmkfoTvxnWXV2,2604.14691899;
1KRUhsnQPrEeWn1bCRW7SirFRDMopmNzdk,2604.14691899;
1P5ckx5ZciXqC83DfooxAhbNZBoWqUneVT,2604.14691899;
1PTcYogHDXesCNkUdGtnF7qjuEt327mLgf,2604.14691899;
187XG2EakzwBRaaByNTEzXMvEN6e91xwiv,248.05253954;
1PgMt6XnN29oZ19Yjccjve9jp8g8dtRdjk,2604.14691899;
1Q8Jpe4uTgQVYBj62kxiHSnn5fkBfi2oix,0;
1ZvZCVkECDmhGbsGqzhz4Aa5VUS3TJKHT,3573.39931949;
12njN3SCF12HrRS7N1HG146E5YRacg3UYd,0;
1AN1ZkHyRkw1rZkjBPuZmHdsGkBVdT3KJb,0;
1KAXoSr2di7YtRYBhy92Yk26phn5hoaBt,83.7891409;
1KcL6MHe6776SWmSbxG2YeA4wCWUmKmX36,29.99;
17Lht1kUXtTAgeHVVq9hJ656wGJa7TBHKo,582.50127579;
18dZ2dbUdMGMdCw7EWb4mahXjQJGG9GoK1,11.6699;
1BPw1yc9RHN4uLLge3XLYm9cgnHyo13uL7,0.68357691;
1Ma2NBS3oWVHCabCWNX9jNb8JHWaxFMVjf,210.35898276;
1GBNNvacdRLpSpj22eLxNNBNe9RUsa4mZX,77.05397336;
1Bhk3Kibbcu7GbaWj1mqjKa73ct9dPNXXp,14.63049348;
13nb6oPQryjK5UZQGrNo9i23PTaUw7vQBJ,0;
17Ak5H5dWbZeEo29FNEn8H88JXRXihNdEh,19.69808483;
1NHLZ7cMQGjZJZUjrsia16Jyo5yFibLmeR,316.58488201;
15SdvZTUAdFFWnYCuKdnBcekxjvzhDGvyS,1.81172372;
1NiZAmycwdKwvaoDNC5wHyoqXWDAVXT6Tp,2716.33491453;
1MqNvF3jmGZY1kytbq4q23ATfPHugLsvS7,1697.70253279;
1CTgxVd2WMuStT6uaHY9DZMdypPNa2PRtQ,0;
1AzqDJFP8DuXsPZGHM5Rko6o33U1LoP463,293.73048039;
1AwbdnVkr65Kr3xvMsyKFNaSZvNrfCyZSJ,1469.4043158;
1DibqWC8GcW2hJ4rQicn5pah6GWBH7hUVs,1.4036216;
1B1i9S7uS3Wg4DPMoaLzUYdmvcjBxTr4qo,49.69633177;
1G6cRJs7opXzNPGDQ4dR13BF8BBWwzzM3F,13.28037275;
13uzwhueUmCr939hRjhe62BbcbCaXSXYLx,465.96;
15j52asrQhTzuCVvmdpSraDt3X2j7aY1dh,550.03728428;
17HuusLTjZsKkPstaVZCrNzJ1f7XLDAgEt,496.4423031;
1FQD1Rf2sAJLT5SnMrhNLNkrGkBwBnbUZn,1.37434605;
1oRwsoeCZakL6frozGxWhEADtBrtej6Yg,30.21039524;
17UJZxFJnJ8fZExjSTjRYYpPL2WyHR6yae,460.33750231;
1YqrbDjN6yVCyuhca5g3BBwsWNJLiBSoj,71.6857047;
16Du5S2RXugj7vxbisawp53GCSa8o8Lxnt,0;
1KqxykUj84W9tsud8QLMiM8s7wWLf2CEkD,1254.73870819;
14T2Axx3xCtySwsGNmMbMHyK7tX62JTGBB,25227.95639534;
1LUDPXEfiLeE3iehV8syai7Y8gCapEdZvx,5079.14077717;
1Lmk5ruBDuz51wMRsn6W2qUBjMaiNzgBh7,2364.282683;
1CsojA77fmpx29uspYqNzH8EFKjTxCGK1r,6.354791;
13g14my5s6TegjF36vxDgFSnvooMeRJnXJ,0.02915414;
1KChMR5eKQhmafUKRaYrcQtwRD9YxmENV2,351.9696411;
15xQZ4gzZejB6pC3z9Pkg76JjH2ucEwvDo,0;
1M8bd7mXt8zihujXehZrLcP8WKjE9U236k,68.61079634;
122h4F5YA3iyn9scDuYp4yb5BiKnheQkp3,0;
16TMxndQ8ya42Jg9eFmZcAv9WFp9C3F8WN,114.12419083;
1Cwmi42Hgw4nq2qGSgGD1RXVJXzjidHDoy,0;
1MWH97aZTS5nknGQD4GafXvFcJojNrkYPQ,17.25469618;
1F7KY87TxDKv1bRCn6dd3Ps7oBwoAzjgZs,509.31852;
1Aae1iCBfbLh9byW9PBBbDaaccTxsBcw82,1.83200532;
1NZyZCQpZsCwX8x6TBbVG4DruMkwT5HzY4,0.001348;
1JSLSvsshA9G4TdP7mrEdtaa8TFr5bCsEd,31.51435933;
1JHWor8UaBgDw2f7qt3HH7ioA9aLzXhQTR,2.21543848;
15618acLVYcgnfaUibGfFiob7zqQEH4PFQ,534.77;
1NJjdtjMqugeouN69ZDifiU4ag86QJJA3q,0;
1MhAu9rWTH9ZmZXbqgz7Ahm3fuygUaG9RS,0;
1P18ZpGmFsEHzXbbeJzJ74EYj1QntRwxuK,2907.25418855;
1dQscjLnMagihvp8ghGzWV9gnvHzsnfUH,412.53641657;
1294CJmKpXQVAxiHUtfL62W4TuCaJQj4JV,174.06934959;
16JAsyc8Xzug67qaJi8sZtrmmnhkFuk1JN,46.73194918;
1Lsb3YwHsEXobLtV1GdsDFJJN7GM6XoXLB,0;
1Jo2nUde48WPErhDZXC1tSw8nXBrWMko6c,16.44023514;
1HqH4A6d2DT3FP3A7QngorG2T8BZLyfQ7V,1980.72667411;
1M4XcHGzZomny5a1ULSU5FZ7kFSnGq6je4,167.15581564;
19WimS8ZocQxksDhAdKC5EfXJFSgT5xtxK,33.05384475;
144nAyMycMejz26FSNJbZv9VypVcRRJhjN,154.30100736;
19BE75sPSWVEfnZoXutXAmMSwDBV6F43JT,0.97320146;
1JBk5fcHQg4KJDH9XfYEngMpCME4TL5FQm,112.4413435;
1PcHEHa5DTTbMvb4U9CwypSEq6NWNMDsaX,0;
13gWGL6p8W2nUcw5ZKQz4oXHJAD7diDrty,67.32002337;
19rHmz9LNfzMf4jBD9VfccxugtUewJcNMZ,16.40082444;
1DGpqMXQura55UFQMsjrFEyJGj3kbhbBbx,0.35770115;
1Ey9BdPJit6ZuXytZZiuVPZqbwE57fDYuE,218.02558099;
19e37Mvyzwo2VbugnMjzgX3ESJLztVykvy,27.79997632;
1MKjHWRoCav66tMF2qXqoY74Akiu6ZGBde,21.77083916;
1GyWREqNirh8RNtu43ZoThTXWAATGWM1Jv,35.769792;
1GNPNkeG4Tg8M3ErSe3Wps86RtbaEQgYnJ,203.3323;
1dat9ydRKSjF9ufiTMG5YAHkFQkkLQ3XE,0;
19D9YPCACKVvMABSjPmQaUAkhKeVcTeYpC,869.5736838;
1w522C41AanPDxFrz8mnJSaaSdciv1ETu,85.80447942;
1FoWpeKgjKSzTftuuiMhMv8hsia6VabC8m,101.41438516;
1Nus6naPsAFmkGjRaSw2E8xd84mzEjrVZN,570.2644318;
154tP7fACGdaAxepeBXKEpDgmAVEkpnS7J,2621.70045137;
1PmNqTS3qWvrHXUj7sF5jydsQNzMMrLw1s,60.34114049;
1BCv6mACP3ff1qe7b2UAxdTVJ7Ph7rgKMy,57.90185444;
1MYX8hFXD9grTDmLXaBRLKehKf8K77mcWv,16.89184408;
18RvKuCvevCj4fUuXWxiFMVZKkoG8VaQFF,62.46795896;
17SS52wo5g8vBF3V3stMNMMcPLTJ97Qsjg,157.05374207;
1RJ8MZwssYcgy6sTpn9WtsKZsiURKwtLf,295.07150757;
127Jz4qoCTCJCmgNKtyp2MXw8ncxgeyRQs,14.55750671;
1KAEUTdJK2QePDJD4AN8isor4BwanLSam6,0.65109045;
1Besp5qxnWRGLQARGUWxfFhUuZWa3yR2zZ,66.48021949;
1FvuaTx3NY1r9FN6RoujMjL2ooLRNTNUyu,13.82109675;
1SkBkCCkG4EC17u7HSQ1cq53vLSmwVa5C,0;
1JJd5MBD9rwuvpD2itKgkkB6BBXkbRWZzn,0;
19xo4yh1WEdHaZpBqKVdiMEgKRyPGmgPzR,0;
1B6rZnWUfixKTpJ6YfkUF2XWFBznHHSb4V,18.14800924;
1BvB6fxp3sSVBGEoJdJmkdgmzQHBQAnry7,0;
1EeKdHMbyNM1d384SMDoBkmKg7khivn6xW,1550.70155843;
1BB8wEowRLDX53EAXzjVj1FpqUdjx2sU3b,105.98329909;
1Dkw4TGc8NUCjiEeueggsNfWosHYij6nAS,0;
1KqLuDRqKQwpMWeCL91KboarYYV4n2Gn7W,0;
1PutZQiVNYo6o8rMFhpFybmDKdFNA9sUF5,0;
1M6ZVi4wRc1ZgXBmLMtxcXyXP21QiAhH7k,0;
1LaaaEc8ZvWkcGVCJve8rsc9j2W45r1sG4,19.04764689;
15HE8DNTKsW9RDKTL5yCYp4TrvP1MktZh6,0;
131mvLkUZVgfW3uej3DCZNMTwR7rvmYnot,0;
17YFqivQGjmZTVRwB9jiv8NgC5EYdwCSbK,0.06987645;
1NPaKZa6oX3tJFpEUtBbCi21t5jv5c9KWY,0;
1CTpUdk2FkbNjJpg6gqtrzirhJ1BFvNCCL,41.3957;
15AJBFXBtFnqFRGVyard7Rro6uWNhFM6xo,32.57772264;
1HTQomJ9EVDvi2Z3xnWfA2QMwNTY4Ro3WZ,6146.52026569;
1Px4dZBWoWz7JMDywx31f5HDrxna73oBNT,155.02307173;
15Zgwu6aWZQaqt3PEFGmcEgH1k18TA192H,278.27476224;
1NVf8LzneyxQvNxbaCdX43A72vmQyDVLYp,20.01959019;
1MjLqzs2YH7VC11XnVRv2vtsFjKudN9Cex,31.64366158;
1JAJoG5Dek4XfYV5p7heHU3YghniejvtiQ,213.16762449;
1CYRGYGXfEd5EN8q5JY7qkjgbMcW3kNwvB,135.02502914;
1Hc6iTwHTF8c2n3oZxCc2sX9ysUv7udbvL,235.05093447;
1MuAsrchpaQHpiFcJALoa77qk1g167HQFT,311.87691924;
1KmXxcXLUKkEXyMzXTzkK6nBvWr7UQDZgx,0;
1KXaoFQES2TohemLB2qxSZsubSAt24Ekz5,407.76428232;
188gX1BSCuCh6pXbAk5eecGyKwpdMGo6NT,523.28994895;
1B5HTZ7UUUmjdnW9k5ugVFEHMnWzgb7NgG,575.89148783;
1C46MA1MuWeUZv8LeFSUrLeeeu6zegKd59,1210.51249272;
1B4msNkX9dmVhvcZMi5xkiYRnSqtgWhDNR,73.60990382;
1EKshYwSZEKjm6YFQRSuxnCdT8MbaCmEkd,28.23600705;
1NjEZEZ5KfSVnRHD5Y139vce6i2GWgTVby,188.91319103;
1E7Qat8R5q7VFFrDMNoS9Vthky9xpZpW8q,0.19857762;
1CcDDxVyYr5xez1Q4jhwqg8ZfnokP1DA3Z,4.09785875;
113Y2XwRF7E5P4q4c3nsYMiH9HfQbKc1AT,1.63839329;
174ZyRy3p8EGnAjVJzfXfCArnBq8pae6P,0.06236352;
1PL9oRTDtoQH8EfMwvUiRRqbFbPEgJxoXP,0.038511;
1QK6HmftzHYFxvGfic4LhmJiRY75wAodzU,0;
19wQKTBcGu5E5WaFMVrNUtkSMVwyhE51cF,335.02908349;
1GGx8DFi532TfA1sEqiALyFmiuSoKWS9kY,1800.22;
17RsjuXwGqtedGoc96cb745kEhnCLyogc6,0.27504219;
1N8bCRjn8cRD9Ep6g7uih2H9RJESVb5T1P,123.43415856;
1FzZVPE9FU1TmZGXbuzv9RkADeoEhH5x9n,16.70705697;
15zLEZm1P85YzdGHnbuuJLHcszSrqKHRtt,482.00006512;
16bJXfbqQpPXsKv6hA2sX789yAuw9jdCeF,35.77468735;
16h3M5WfwYgu3pxQyJ3P8taabbHV9CcpBU,14.27388002;
1LnusPirvGyvNSYLN1N5pniWqmgvRLxWPi,0;
15jSY17TXbdGfgTiDgtnXLZ8S6EEvqCaHv,240.86317438;
12js6arjNbMn7ygtsSMx64qU9r5HZ7vpdW,614.38839351;
1EuMXDazMJz6STdgbU5xpsCqaCsGkwyAfZ,19.5794429;
161Yo43VdQkzU4Fr9YiFWGjnkaVY8ZG68P,262.88666457;
15bTepgvSjHVrCHZkHoPRgNhs5MhDjAbgP,55.54495794;
18qEXFu2xtoWHDQQraDK8qM1Lxqx3KXshS,0;
1Pbz1HLyNPPdypKS925bRzgox4wm9GK9hA,236.78916697;
12p8PGt3WHHgtQSbyYRa35WCUw9XcsLw1M,3298.83810247;
1DZr7XcsZhuXFtWfU9x5ZFHPN2yNi5YvAa,8325.45706322;
1PYDkNrDu6e18YTSTp2Y5Gv3id66iU3TU8,0;
1LxaK7oppEHUja9Tuy6emeLr2roxV9zYGy,0.0427456;
13bYPKfZpVtzPJgU8czVZacDN6vHHoBgMU,1505.20507244;
1LMKAi51XWAUZfQnghPQAj9nrsTK8aNuz3,80288.7009144;
1BKGZWUahFFxcMv9hRDiYukvYGkxsBrorh,39.59712749;
1G3gpgEEbZU6LTraT8x2dTqrHcz4mT3Xv3,40.38705;
1BBW51t5Vg6zoHUAsgTdRb9T3TiyTa5Hup,94.03260255;
1MYutLAxvTxmz5CjeDqCwV1C1EH8ymMQMG,252.6503218;
19Knk53jd1ELuWY5mteWiQXD5iwfci778E,0.02166914;
1HWDA9U1AjnrrK4Yuy1FBMDtqKyAcJnpHs,42.60525929;
1BfAyy3V2BaQahtJTnzc6rVNxVH4qbt65x,120.87689836;
18MxSDGJ6otJhJuspUuAR6uXbS14YyseDw,100;
1KoUAbmEZeTxi5v93Yxjww6hLLjeV1f5KC,0.3534125;
1NehAeZ7UyGJ5aacF5kGSLNwLtZNjnci4L,0.27935225;
1JgDmkJNLvZYT7GE7fPD3h11HdUy23wgBX,49.34481136;
1BF2Lr7KTwFYPcxq1WYx3BJRXRDnxYkKcd,32.718806;
1LzTsUrsYktbfAAE5zdQV9LoGEXRdsUoWx,254.53587525;
1PKRMosFgFZWWCMSiUD9oDPkJpwfZEjN7S,481.87870626;
18dJv7nXQQSQ9fenjm2f6bDntTeqZ8sVRA,3.13041478;
1Ms6dbkL6YMRwBaEPxhrx7gLLxYFpVt68m,200.01947173;
1MdgLKWdFvPXiGCzoDYvHqHxWxv3bXvX25,139.34748296;
1MUDeJP2aQ79iZZ7ba84y9y1QPTvwk9sxx,826.73838476;
1MTYjzmYH3q4TP18CeonRebB8qDSZ8xhvJ,630.8877179;
1ErhNoE5H5eYUQn9Voy8pPwpdu4csKysAT,37.7203246;
167qsWHHaRKLmbpyDJ2Ve2eaRPWE9L6avU,1509.04163454;
12PvgLhga4Aaod5vQetcd14apK1dgrGYhK,32.59164865;
1Pt5vn9gyfuS2RMv2ZavNRTd1mWXLFWFSr,446.70572921;
1Kg7dhw3Kzy3JcfBmMeKC4Q9YBaqWoCN9o,1.65811922;
12kP4GJK3JmTqpQz4NQ3ZauLaEd9ug1o93,182.27672154;
1BQCwCSMrrLAqBNo8wAPtb7gAnYEyvEV7x,249.99;
1E53VTth9fLtcU8dTzPnWFZR2W1bBjxtKR,0;
1A9AYUqb3STZn2SvY7niveS2kpsPrxXhLT,0;
1Fw5UKnVBLX9CDCRkhz6YMaEsa87CfD23b,436.14767763;
1BnuezhFqs1mqsbzpsz7KjNNDUZEttSGWQ,1381.80160595;
1CKhyN1JU3UfcePUWhraQ1Y682JBGXBzmv,141.38877764;
1AYZvb7gBc417wuGtM5ywNrtQLjHyVLzeZ,0;
13vAvEeHTGFeNUsKYFyYh82pSQBH2RGjze,0;
1JiHiUgvNJ3aLDgPrNuoo8eXwypWA6uo9T,325.99770013;
13B5BApmZeQMvJLrznHYHawVG87GufbhLX,0;
1LWLhxJehrxdjExKAuVCpuSTqRbtGQrVzW,420.59918863;
143L9y4WFZV9YPotWNPJAuP3ktwWYRe8Eq,81.28054098;
1B84qoBBGJoKvtajMEx1jxm1GjnCpQ6DgM,616.54114993;
183Fa4sPw7QHfg1Ja8RANSjracNYWSsMga,696.15358353;
1JeUxfcn6hPV13YLiaFifZ6ehe2tUeHhSk,92.45705929;
19YfbmzdJaEPkeo7CsJc9dvGJMhbDpTW6T,237.99557972;
1JJVeGC2pxL4fD5GpLHrb1PJTXQu3ZiB7w,187.47227168;
1P79qNbj6R9K7RfyNbgWsSYTiptUGgCMhK,1599.98139334;
17H6o36A6gvEfjA26d8CoaKPCCSvzNwVnc,132.18190036;
1BcaSAxDHueAYXuSqbWti2JxJvPY8aTafF,204.01192325;
1GwPtHZbA17PjtVALbiiy3eCjPtLCoD2Cf,17.35262542;
12eQGB9sNtkV35aERtKtM81NepstBwPoCa,212.58469023;
1JbPQJBrwqSRkaYaU96cnf3U6TivgjxZy9,21.13604737;
1FmrRiBs9WuGeEDUEZ7TVoqEkK5ZNUKgex,34.05140479;
1FCzDwHKn7LxyhZE4EoBkr9g9PVbCQehdU,1370.393;
1JwtKogWKWX5P2Vu9L6yXGPgTHhrYrJ2YH,7.953867;
1BgfC3mw8T5E91LhK8fckDp3fJhVcjLeM2,295.00951638;
16kNYHJ4F4v9aLgGqFyE5F4qzaz7EjbJwn,37.50848702;
18t2MHiMY2Smcn12ZUWxibnNxpAbrFxwzs,0;
1Fh8KY9uRNjPqoSrTjPYZM9ZSMuSZq7BdQ,0;
1N7qBpR3pwPXHNCygGHSKZBNQM9HT8dBPs,170.25680832;
1L3Y5yuhFNzAEzN77Vg7PWYfW51GT136fm,57.28526408;
1Ae2SacGSeKH8LcKKRMgaGmKcjcU99SKvj,0;
16w8GCxeA72zCDvadJ1dUhHA9bf3yyjqP3,59.13747114;
19hWuWZy1TF42duyEyHCEsgn9EmwhVBsVP,145.12469293;
1JBukhNivgftd5su6DzxEcA9aCYFCEnvp2,30.77193881;
1Ej96XhXAeNmokPgq5Xe7tnG9cKB56g8gh,20.43045273;
1EYAVPLgXzt9kWd4vgtuART36UR9HAAJmk,0;
15781dR14XKokQ1cukhKKZeEQmVNixZPjq,145.91388051;
12G2ZEEDjUL2p36s9Uinb242GYr6BGr2rx,45.91811169;
1AjJtzicX6RpzQVYqpUjVpZ1osGyFeQnaW,1335.67172718;
1Nf6c6mUMLCV63Ry3DsizQLHfCpyzto7vR,50.75049198;
1CvRkhVvmZx6yBq9xfqS1HGW5AwCqnueZf,0;
12qQP8dm2nQxb9PXfwh9J5BWkmVDygpp5Y,324.59352906;
1EfxHRjLrzMnNj68UtJYv9WuKMq9633wjt,66.30648854;
19jCEbKSeghaz6BrkrtcTWnS8V2oRQnty5,0;
1K9LfBmJqAT2tG57qeEJP1c6c22KriCizy,0;
16GMtU3jYeX2yBFWmVHmLTaeGhXCoQHmZ9,34.98137936;
1DLeatKFxssMjmhFzinMLDZ6JRKGLDp8zs,11.4605918;
1DSbZto6NK2dYvjGzBjaLPaMHbA83KqoaJ,7.73235967;
1Nq8qtXepjjn3szfjTgYG6G9P7QmgDLfHM,0.05634646;
1Dp2LNL8aGQ3r2Sc3FvSjtQA3gJpsfy35m,0;
1Q8Tc3jTdSpBV4juiwMDZJqun12vPNTZbM,0;
13dJhYx4e36NBHhAKy7EFFZBuzwiew2Y8m,13.16334074;
1MPCwRqKxQ3ceQmrt67a2nL8FLAAoDS1UD,724.38731615;
1B8VfsRqDj9LQs366zwgeizGpSx6WmSAuL,529.80747052;
1RmPZavrLAQVDp5VvFqkSnT6bb5n4rEQv,8.17354634;
1DefverUhjVe6CmNN4vHzLrtRGrDuo7uiY,0;
1MYLDKgng6J8M7EMopwaLyJHzodj7pZ735,996.75724343;
18NpN8Uo3PbVhJBFRKa4wjdnGrPW5PvqJ,712.78875662;
13dGFM3jCF7dS1PzYSm1aEZTRj9agK3psr,477.2448759;
1Dv2P5RWWiXuXxR2McRSAzCzvYRAhMozXw,0;
14T362gAHXaAGvhPGZAasxUS6w9qi7w7dA,33.16505013;
1Buuu5dYisv9jsz2YWTC93zWSsfsGi4HTz,13303.74576041;
1Fqbzm7JDR78zgnqtxnks9d1w8KUJnxoHj,0;
1CNc8kpDoLJG7iz4eABxo3Y4qTRLYUugEJ,42.3754068;
1Jxt4aP7Wfaw43XQj8uSAXkGcrR16bNfDY,0;
1CVRvKDFuMh9ooHwcB2o3nJa1GNb5KdQLh,0;
1GGqWR91H94oZpR5FyGucg1d4kTTadywaT,0;
